0.000000000000000000e+00,0.000000000000000000e+00,1.302399999999999947e-01,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
2.000000000000000389e-02,0.000000000000000000e+00,1.102399999999999908e-01,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
4.000000000000000777e-02,0.000000000000000000e+00,9.023999999999998689e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
5.999999999999999778e-02,0.000000000000000000e+00,7.023999999999999688e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
8.000000000000000167e-02,0.000000000000000000e+00,5.023999999999999300e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
1.000000000000000056e-01,0.000000000000000000e+00,3.023999999999998911e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
1.199999999999999956e-01,0.000000000000000000e+00,1.023999999999999910e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
1.400000000000000133e-01,0.000000000000000000e+00,-9.760000000000018661e-03,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
1.600000000000000033e-01,0.000000000000000000e+00,-2.976000000000000867e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
1.799999999999999933e-01,0.000000000000000000e+00,-4.975999999999999868e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
2.000000000000000111e-01,0.000000000000000000e+00,-6.976000000000001644e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
2.200000000000000011e-01,0.000000000000000000e+00,-8.976000000000000645e-02,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
2.399999999999999911e-01,0.000000000000000000e+00,-1.097599999999999965e-01,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
2.600000000000000089e-01,0.000000000000000000e+00,-1.297600000000000142e-01,-1.570796326794896558e+00,0.000000000000000000e+00,9.000000000000000222e-01,0.000000000000000000e+00
2.800000000000000266e-01,0.000000000000000000e+00,-1.497600000000000320e-01,-1.570796326794896558e+00,2.869461330280319500e-16,9.000000000000000222e-01,0.000000000000000000e+00
2.999999999999999889e-01,0.000000000000000000e+00,-1.697599999999999942e-01,-1.570796326794896558e+00,1.027471733082891969e-01,9.000000000000000222e-01,0.000000000000000000e+00
3.200000000000000067e-01,4.591138133039644568e-19,-1.897600000000000120e-01,-1.566686393576513847e+00,4.734612436338025421e-01,9.000000000000000222e-01,-1.450000008786954098e+01
3.399999999192004352e-01,1.643954764614270487e-04,-2.097593242609678554e-01,-1.551856789892876121e+00,9.192319154974969431e-01,3.200000000000000067e-01,-1.450000000072356521e+01
3.599999996787977552e-01,7.574926515483518556e-04,-2.297505279797236732e-01,-1.529917532845437522e+00,1.109442532888962774e+00,3.200000000000000067e-01,0.000000000000000000e+00
3.799999992865141230e-01,1.798988946814205009e-03,-2.497233913141482797e-01,-1.507478359630508802e+00,1.121935147403132271e+00,3.200000000000000067e-01,0.000000000000000000e+00
3.999999987423596415e-01,3.288359966808858913e-03,-2.696678580204460718e-01,-1.485039186419822244e+00,1.121935155710162446e+00,3.200000000000000067e-01,0.000000000000000000e+00
4.199999980463444693e-01,5.224855813243568445e-03,-2.895738861525505303e-01,-1.462600013213379846e+00,1.121935164016810482e+00,3.200000000000000067e-01,0.000000000000000000e+00
4.399999971984787095e-01,7.607501462565315932e-03,-3.094314531181970862e-01,-1.440160840011172505e+00,1.121935172322827690e+00,3.200000000000000067e-01,0.000000000000000000e+00
4.599999961987724650e-01,1.043509725688036328e-02,-3.292305607252515864e-01,-1.417721666813211767e+00,1.121935180628004680e+00,3.200000000000000067e-01,1.776356839400250465e-15
4.799999950472357835e-01,1.370621950797910361e-02,-3.489612402157531990e-01,-1.395282493619496744e+00,1.121935188932875915e+00,3.200000000000000067e-01,0.000000000000000000e+00
4.999999937438788788e-01,1.741922121416156904e-02,-3.686135572851374498e-01,-1.372843320430018110e+00,1.121935197237084569e+00,3.200000000000000067e-01,0.000000000000000000e+00
