0.000000000000000000e+00,1.302399999999999947e-01,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,1.102399999999999908e-01,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,9.023999999999998689e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,7.023999999999999688e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,5.023999999999999300e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,3.023999999999998911e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,1.023999999999999910e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-9.760000000000018661e-03,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-2.976000000000000867e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-4.975999999999999868e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-6.976000000000001644e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-8.976000000000000645e-02,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-1.097599999999999965e-01,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-1.297600000000000142e-01,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.570796326794896558e+00
0.000000000000000000e+00,-1.497600000000000320e-01,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.869461330280319500e-16,-1.570796326794896558e+00
0.000000000000000000e+00,-1.697599999999999942e-01,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.027471733082891969e-01,-1.570796326794896558e+00
4.591138133039644568e-19,-1.897600000000000120e-01,4.500000000000000111e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.734612436338025421e-01,-1.566686393576513847e+00
1.643954764614270487e-04,-2.097593242609678554e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.192319154974969431e-01,-1.551856789892876121e+00
7.574926515483518556e-04,-2.297505279797236732e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.109442532888962774e+00,-1.529917532845437522e+00
1.798988946814205009e-03,-2.497233913141482797e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935147403132271e+00,-1.507478359630508802e+00
3.288359966808858913e-03,-2.696678580204460718e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935155710162446e+00,-1.485039186419822244e+00
5.224855813243568445e-03,-2.895738861525505303e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935164016810482e+00,-1.462600013213379846e+00
7.607501462565315932e-03,-3.094314531181970862e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935172322827690e+00,-1.440160840011172505e+00
1.043509725688036328e-02,-3.292305607252515864e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935180628004680e+00,-1.417721666813211767e+00
1.370621950797910361e-02,-3.489612402157531990e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935188932875915e+00,-1.395282493619496744e+00
1.741922121416156904e-02,-3.686135572851374498e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935197237084569e+00,-1.372843320430018110e+00
2.157223288949761120e-02,-3.881776170841118589e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935205540552261e+00,-1.350404147244788744e+00
2.616316350510812863e-02,-4.076435692006657452e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935213843635371e+00,-1.327964974063803094e+00
3.118970154199269748e-02,-4.270016126197068163e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935222146112521e+00,-1.305525800887058940e+00
3.664931615487131839e-02,-4.462420006578254328e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935230447949738e+00,-1.283086627714560279e+00
4.253925844645741611e-02,-4.653550458707039206e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935238749185437e+00,-1.260647454546306001e+00
4.885656285151797340e-02,-4.843311249306986865e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935247049831164e+00,-1.238208281382298548e+00
5.559804863002568154e-02,-5.031606834721401578e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935255349957083e+00,-1.215769108222536588e+00
6.276032146865004324e-02,-5.218342409019103290e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935263649571635e+00,-1.193329935067019454e+00
7.033977518978205834e-02,-5.403423951728762997e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935271948545587e+00,-1.170890761915745371e+00
7.833259356723093481e-02,-5.586758275177757804e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935280246821431e+00,-1.148451588768719223e+00
8.673475224767997205e-02,-5.768253071411723054e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935288544500642e+00,-1.126012415625941232e+00
9.554202077693307871e-02,-5.947816958671163778e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935296841689800e+00,-1.103573242487412509e+00
1.047499647299320047e-01,-6.125359527401726956e-01,1.600000000000000033e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.121935305138349381e+00,-1.081134069353128391e+00
