time,timestamp_ns,target_id,dt,measurement_used,measurement_source,measurement_confidence,measurement_age_s,measurement_distance,measurement_relative_velocity,v2v_fallback_distance,v2v_fallback_relative_velocity,distance_error_vs_v2v,relative_velocity_error_vs_v2v,host_velocity_input,target_acceleration_input,delta_hat,delta_dot_hat,delta_ddot_hat,f_c_hat,w_0,w_1,w_2,w_3,host_state_0,host_state_1,host_state_2,host_state_3,host_state_4,target_state_0,target_state_1,target_state_2,target_state_3,target_state_4,gain_K_0_0,gain_K_0_1,gain_K_1_0,gain_K_1_1,gain_K_2_0,gain_K_2_1,gain_K_3_0,gain_K_3_1,gain_L_0_0,gain_L_0_1,gain_L_1_0,gain_L_1_1,gain_L_2_0,gain_L_2_1,gain_L_3_0,gain_L_3_1,gain_N_0_0,gain_N_0_1,gain_N_0_2,gain_N_0_3,gain_N_1_0,gain_N_1_1,gain_N_1_2,gain_N_1_3,gain_N_2_0,gain_N_2_1,gain_N_2_2,gain_N_2_3,gain_N_3_0,gain_N_3_1,gain_N_3_2,gain_N_3_3
10.4121579,1.7767013360783544e+18,0.0,0.011732339859008789,1,yolo_car_dist,0.8289274265766143,0.0,0.9299999713897705,-1.1256838853886131e-11,1.0743042314078912,0.006895204084964801,-0.1443042600181207,-0.00689520409622164,0.5996609936134897,-0.9976641897878513,0.9399767416310665,0.0022748860712774152,0.010023269727017448,-5.495851692843198,0.4649999845074447,-0.002374881302931517,0.464999988008012,-10.17323894854542,0.596661120057113,-1.1059550156071174,-0.06177099615022286,0.5996609936134897,-0.11643076615051351,1.6628458452554287,-0.9741228747055454,0.39579225332112195,0.6065561976984545,-0.9976641897878513,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4233438,1.7767013360895404e+18,0.0,0.01060938835144043,1,yolo_car_dist,0.8289274265766143,0.01118592,0.9299999713897705,-1.1256838853886131e-11,0.9878935999459102,0.0035789962409638054,-0.057893628556139665,-0.003578996252220644,0.6029772014574907,-0.9976641897878513,0.9299767213654873,0.0022748860656489765,2.3250024281940007e-05,-5.1913453272911685,0.4650002344954519,-0.002324878701723266,0.4649997380200047,-10.243412655840068,0.6840590423128277,-1.1079517176337126,-0.04074574322850211,0.6029772014574907,-0.07406588308295498,1.6628458452554287,-0.9741228747055454,0.39579225332112195,0.6065561976984545,-0.9976641897878513,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4344372,1.7767013361006336e+18,0.0,0.010665655136108398,1,yolo_car_dist,0.8289274265766143,0.022279168,0.9299999713897705,-1.1256838853886131e-11,0.9549236060186438,0.006022355473658814,-0.02492363462887326,-0.006022355484915653,0.6005338422247957,-0.9976641897878513,0.9299769713534944,0.002324888666857227,2.3000036274645197e-05,-5.261519034585817,0.46499998452619407,-0.0023248849514859414,0.46499998798926256,-10.263457612269248,0.7174476114447885,-1.1086638455633933,-0.02288454701107412,0.6005338422247957,-0.03702885547271406,1.6628458452554287,-0.9741228747055454,0.39579225332112195,0.6065561976984545,-0.9976641897878513,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4452804,1.776701336111477e+18,0.0,0.010339021682739258,1,yolo_car_dist,0.8289274265766143,0.03312256,0.9299999713897705,-1.1256838853886131e-11,0.9533627837176032,0.008730909041231194,-0.02336281232783266,-0.008730909052488033,0.596175835881372,-1.0089274704444544,0.9299767213842367,0.002324882417094552,2.3250005532493567e-05,-5.2815639910149965,0.464999984538693,-0.0023248837012021743,0.4649999879767636,-10.27539040776192,0.7301101100066618,-1.108891126705754,-0.010032087673828016,0.596175835881372,-0.007458058539267062,1.673252074936866,-0.9696652980482419,0.4224775031970485,0.6049067449226032,-1.0089274704444544,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4549192,1.7767013361211156e+18,0.0,0.010564804077148438,1,yolo_car_dist,0.8289274265766143,0.042761216,0.9299999713897705,-1.1256838853886131e-11,0.9485419380153591,0.010360562406114271,-0.018541966625588602,-0.01036056241737111,0.5945461825164889,-1.0089274704444544,0.9299767213967356,0.002324883667378319,2.3249993033547245e-05,-5.293496786507669,0.4649999845324431,-0.0023248837013896823,0.46499998798301345,-10.276845902103155,0.7349920538203908,-1.1089489688371927,-0.0015262184059086081,0.5945461825164889,0.0038789376283464736,1.673252074936866,-0.9696652980482419,0.4224775031970485,0.6049067449226032,-1.0089274704444544,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4665631,1.7767013361327596e+18,0.0,0.011220455169677734,1,yolo_car_dist,0.8289274265766143,0.05440512,0.9299999713897705,-1.1256838853886131e-11,0.946547382681694,0.009646022712124225,-0.016547411291923497,-0.009646022723381064,0.595260722210479,-1.0089274704444544,0.9299767213904857,0.002324883667190811,2.324999928338123e-05,-5.294952280848904,0.4649999845324436,-0.002324883701358418,0.464999987983013,-10.276207920135297,0.737008855952293,-1.1089512720979293,0.004924743426447442,0.595260722210479,-0.014936003416255882,1.673252074936866,-0.9696652980482419,0.4224775031970485,0.6049067449226032,-1.0089274704444544,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4768113,1.7767013361430077e+18,0.0,0.010704517364501953,1,yolo_car_dist,0.8303223941326142,0.000549632,0.9199999809265137,-5.628402652985126e-12,0.9459155374847713,0.013651013390876154,-0.025915556558257613,-0.013651013396504557,0.5912557315317271,-1.0089274704444544,0.92497697614612,0.0022748862147784123,0.0050229958064927915,-5.3478830039582945,0.45999998930081504,-0.002324883695729988,0.45999999218854115,-10.126783935075077,0.7376454922815383,-1.1089367112927526,0.009556700774598248,0.5912557315317271,-0.059430393137814536,1.673252074936866,-0.9696652980482419,0.4224775031970485,0.6049067449226032,-1.0089274704444544,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4884667,1.7767013361546632e+18,0.0,0.010690927505493164,1,yolo_car_dist,0.8303223941326142,0.012205056,0.9199999809265137,-5.628402652985126e-12,0.9492210380296268,0.015780176523116807,-0.02922105710311307,-0.01578017652874521,0.5900977005167453,-1.0212222453390347,0.9199769809144913,0.0022748862204068424,2.3000012020935046e-05,-5.198459018898074,0.46000011429444615,-0.002299882469635815,0.45999986719491,-10.173167076218094,0.7378807870841372,-1.1089202426935407,0.0130561876561206,0.5900977005167453,-0.12025599501272274,1.6766073482323258,-0.9681615043042736,0.4312486108926661,0.6058778770398621,-1.0212222453390347,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.4980826,1.776701336164279e+18,0.0,0.010608196258544922,1,yolo_car_dist,0.8303223941326142,0.021820928,0.9199999809265137,-5.628402652985126e-12,0.9491553853272966,0.01747251708964881,-0.029155404400782903,-0.017472517095277213,0.5884053599502133,-1.0212222453390347,0.9199771059081225,0.0022998874465010154,2.2875018389767465e-05,-5.244842160041092,0.4599999893101897,-0.00229988559450784,0.45999999217916643,-10.183609760805302,0.7379450675905409,-1.1089061965529403,0.014802182370475592,0.5884053599502133,-0.1879977976146439,1.6766073482323258,-0.9681615043042736,0.4312486108926661,0.6058778770398621,-1.0212222453390347,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5081696,1.7767013361743662e+18,0.0,0.010608911514282227,1,yolo_car_dist,0.8303223941326142,0.031908096,0.9199999809265137,-5.628402652985126e-12,0.9491397673483593,0.020010947428607984,-0.02913978642184556,-0.020010947434236388,0.5858669296112541,-1.0212222453390347,0.919976980923866,0.0022998843216289907,2.3000002646211826e-05,-5.255284844628299,0.45999998931643915,-0.00229988496936782,0.459999992172917,-10.185874475435941,0.7379594366643555,-1.1088967027131484,0.017056045245919194,0.5858669296112541,-0.25729625044563587,1.6766073482323258,-0.9681615043042736,0.4312486108926661,0.6058778770398621,-1.0212222453390347,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5213387,1.776701336187535e+18,0.0,0.011658906936645508,1,yolo_car_dist,0.8303223941326142,0.045076992,0.9199999809265137,-5.628402652985126e-12,0.9506214978955896,0.023925034218853836,-0.03062151696907589,-0.02392503422448224,0.582135714746752,-1.0528735110992646,0.9199769809301155,0.0022998849467690107,2.299999639676642e-05,-5.257549559258939,0.45999998931331426,-0.0022998849694615725,0.4599999921760419,-10.21181418759718,0.7381831645100947,-1.1088841908992828,0.018657879003724176,0.582135714746752,-0.32316040860351813,1.6782191145933332,-0.9674146011905481,0.434266026407727,0.6060607489656058,-1.0528735110992646,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5314442,1.7767013361976407e+18,0.0,0.011108160018920898,1,yolo_car_dist,0.8303223941326142,0.055182592,0.9199999809265137,-5.628402652985126e-12,0.9506858766811703,0.030751661504480055,-0.030685895754656634,-0.03075166151010846,0.5753090874611257,-1.0528735110992646,0.9199769809269907,0.002299884946675258,2.2999999521711167e-05,-5.283489271420178,0.4599999893133145,-0.002299884969445942,0.45999999217604165,-10.217909390481665,0.7381171472863314,-1.1088781201152171,0.019850204139220118,0.5753090874611257,-0.3820411315737964,1.6782191145933332,-0.9674146011905481,0.434266026407727,0.6060607489656058,-1.0528735110992646,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5421333,1.7767013362083297e+18,0.0,0.010670185089111328,1,yolo_car_dist,0.8303223941326142,0.065871616,0.9199999809265137,-5.628402652985126e-12,0.9508218637664668,0.03478762404314706,-0.03082188283995313,-0.03478762404877546,0.5712731249224587,-1.0528735110992646,0.9199769809269909,0.0022998849466908887,2.2999999521433612e-05,-5.289584474304663,0.4599999893133144,-0.002299884969445944,0.45999999217604176,-10.221512928468202,0.7379792076614075,-1.1088753166877539,0.019914277540173053,0.5712731249224587,-0.43043970118316155,1.6782191145933332,-0.9674146011905481,0.434266026407727,0.6060607489656058,-1.0528735110992646,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5522179,1.7767013362184143e+18,0.0,0.010610818862915039,1,yolo_car_dist,0.8320453872680664,0.0,0.9,-1.1256805305895156e-11,0.9509109814087571,0.04084391214857708,-0.05091098140875705,-0.040843912159833885,0.5652168368170287,-1.0528735110992646,0.9099774904382583,0.002199890041803561,0.010022489925413769,-5.400325404354331,0.44999999885005754,-0.0022998849750743462,0.4500000022756252,-9.920920635904746,0.7378890250449811,-1.1088749039392478,0.019825350675032105,0.5652168368170287,-0.46044693606059467,1.6782191145933332,-0.9674146011905481,0.434266026407727,0.6060607489656058,-1.0528735110992646,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5648506,1.7767013362310472e+18,0.0,0.011627435684204102,1,yolo_car_dist,0.8320453872680664,0.012632832,0.9,-1.1256805305895156e-11,0.9939342778745673,0.04681142230238344,-0.09393427787456732,-0.04681142231364025,0.5595520824602624,-1.0310123920404344,0.8999774999750014,0.0021998900361751587,2.250002499720738e-05,-5.099733111790875,0.45000024883731976,-0.002249882522885158,0.4499997522883629,-9.983497756450403,0.7380488664830938,-1.108871098611084,0.020186261209490297,0.5595520824602624,-0.467437155461208,1.7187532922014106,-0.9472413423452772,0.4770811902307547,0.6063635047626459,-1.0310123920404344,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5749114,1.776701336241108e+18,0.0,0.010559320449829102,1,yolo_car_dist,0.8320453872680664,0.022693632,0.9,-1.1256805305895156e-11,0.9941119468836117,0.049901043148998014,-0.09411194688361169,-0.04990104316025482,0.5564624616136479,-1.0310123920404344,0.8999777499622637,0.002249892488364347,2.225003773492773e-05,-5.162310232336531,0.4499999988688069,-0.0022498887726292074,0.4500000022568758,-10.004119678940793,0.7378692005290446,-1.10887352243576,0.02048547050728544,0.5564624616136479,-0.45392452731189736,1.7187532922014106,-0.9472413423452772,0.4770811902307547,0.6063635047626459,-1.0310123920404344,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5860869,1.7767013362522834e+18,0.0,0.011179447174072266,1,yolo_car_dist,0.8320453872680664,0.033869056,0.9,-1.1256805305895156e-11,0.9940630190027633,0.05315422405728443,-0.09406301900276326,-0.053154224068541235,0.5532092807053615,-1.0310123920404344,0.8999774999937509,0.0022498862386202976,2.250000624781645e-05,-5.182932154826921,0.4499999988813058,-0.0022498875223491673,0.4500000022443769,-10.007020822693468,0.7379184549519258,-1.1088714997623406,0.02033304016169879,0.5532092807053615,-0.42712094765829317,1.7187532922014106,-0.9472413423452772,0.4770811902307547,0.6063635047626459,-1.0310123920404344,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.5967627,1.776701336262959e+18,0.0,0.01117849349975586,1,yolo_car_dist,0.8320453872680664,0.044544768,0.9,-1.1256805305895156e-11,0.9940506437473906,0.05458984015504864,-0.09405064374739058,-0.05458984016630545,0.5517736646075972,-1.0310123920404344,0.8999775000062498,0.0022498874889003376,2.249999374892564e-05,-5.185833298579596,0.449999998875056,-0.0022498875225366735,0.45000000225062675,-10.008303069473444,0.7379309450799755,-1.1088711840262018,0.02036038284899533,0.5517736646075972,-0.39411556439527107,1.7187532922014106,-0.9472413423452772,0.4770811902307547,0.6063635047626459,-1.0310123920404344,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.6083952,1.7767013362745917e+18,0.0,0.010121583938598633,1,yolo_car_dist,0.8320453872680664,0.056177408,0.9,-1.1256805305895156e-11,1.006727118218567,0.05971110782209221,-0.10672711821856706,-0.05971110783334902,0.5496478161795741,-1.069134341944008,0.8999774999999999,0.0022498874887128314,2.2499999998759623e-05,-5.187115545359572,0.44999999887505643,-0.00224988752250541,0.45000000225062625,-10.037431112545653,0.7377047889411702,-1.1088756131627742,0.020340582294566367,0.5496478161795741,-0.3577077060666308,1.730387507061842,-0.9413032058242873,0.49317887528087945,0.6093589240016664,-1.069134341944008,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.6185231,1.7767013362847196e+18,0.0,0.011135339736938477,1,yolo_car_dist,0.8328834896087648,0.0,0.8900000095367432,-5.628402652978151e-12,1.00660791010177,0.061099170671584546,-0.11660790056502679,-0.06109917067721295,0.5482597533300818,-1.069134341944008,0.8949777547556341,0.002199890036300432,0.005022245807204784,-5.269812293508994,0.44500000364342784,-0.0022498875168770124,0.4450000064561577,-9.88567058478083,0.73782529774609,-1.1088733264236543,0.019818722582507498,0.5482597533300818,-0.32026015094046983,1.730387507061842,-0.9413032058242873,0.49317887528087945,0.6093589240016664,-1.069134341944008,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.6287194,1.7767013362949158e+18,0.0,0.010699987411499023,1,yolo_car_dist,0.8328834896087648,0.010196224,0.8900000095367432,-5.628402652978151e-12,1.0066612502688255,0.06321195627022447,-0.11666124073208228,-0.06321195627585287,0.5461469677314419,-1.069134341944008,0.8899777595240056,0.0021998900419288297,2.225001273625793e-05,-5.118051765744171,0.44500012863705896,-0.0022248862907828402,0.4449998814625266,-9.924124203305952,0.7377715629867923,-1.1088754599739306,0.020035095568996297,0.5461469677314419,-0.28435375047093425,1.730387507061842,-0.9413032058242873,0.49317887528087945,0.6093589240016664,-1.069134341944008,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.639945,1.7767013363061414e+18,0.0,0.010642528533935547,1,yolo_car_dist,0.8328834896087648,0.021421824,0.8900000095367432,-5.628402652978151e-12,0.923983859239432,0.06610601999405052,-0.03398384970268886,-0.06610601999967892,0.5432529040076158,-1.069134341944008,0.8899778845176367,0.002224891268023002,2.212501910514586e-05,-5.156505384269294,0.44500000365280257,-0.0022248894156548646,0.445000006446783,-9.935639854997888,0.8209331793475015,-1.104517782185137,0.038642026911527516,0.5432529040076158,-0.25170581144937876,1.730387507061842,-0.9413032058242873,0.49317887528087945,0.6093589240016664,-1.069134341944008,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.6520587,1.776701336318255e+18,0.0,0.0111846923828125,1,yolo_car_dist,0.8328834896087648,0.033535488,0.8900000095367432,-5.628402652978151e-12,0.8967394787695991,0.06798330463427393,-0.006739469232855955,-0.06798330463990233,0.5410613129844057,-1.0924925565687875,0.8899777595333803,0.0022248881431509776,2.225000336153471e-05,-5.168021035961229,0.445000003659052,-0.002224888790514845,0.44500000644053356,-9.954279330685734,0.8527999132416386,-1.1028088377561749,0.053548933345016536,0.5410613129844057,-0.22327682502247698,1.734478243247723,-0.9391475558912985,0.49965344818773183,0.6090446176186797,-1.0924925565687875,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.6616524,1.776701336327849e+18,0.0,0.01059579849243164,1,yolo_car_dist,0.8328834896087648,0.043129344,0.8900000095367432,-5.628402652978151e-12,0.8847726913879463,0.0686030499176844,0.0052273181487968445,-0.0686030499233128,0.5404415677009953,-1.0924925565687875,0.8899777595396298,0.002224888768290997,2.2249997112089304e-05,-5.186660511649076,0.44500000365592707,-0.002224888790608598,0.4450000064436585,-9.954832898035122,0.8648463094151707,-1.1021291962208934,0.06412023408973688,0.5404415677009953,-0.2055571623374824,1.734478243247723,-0.9391475558912985,0.49965344818773183,0.6090446176186797,-1.0924925565687875,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.6724456,1.7767013363386422e+18,0.0,0.010791301727294922,1,yolo_car_dist,0.8347274997234345,0.000512,0.8699999988079071,-1.1256822080001037e-11,0.8801891990568153,0.07584402454827466,-0.010189200248908126,-0.07584402455953149,0.533200593070405,-1.0924925565687875,0.8799782541473562,0.002124893714305757,0.010021754826543716,-5.294351630708891,0.43499999829150926,-0.0022248887962213852,0.4350000016420822,-9.655297905273104,0.8694567616129523,-1.1018462419544128,0.07239773208636091,0.533200593070405,-0.20977711434560048,1.734478243247723,-0.9391475558912985,0.49965344818773183,0.6090446176186797,-1.0924925565687875,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
10.6840787,1.776701336350275e+18,0.0,0.011138439178466797,1,yolo_car_dist,0.8347274997234345,0.012144896,0.8699999988079071,-1.1256822080001037e-11,0.87838230143081,0.07964617056438672,-0.008382302622902849,-0.07964617057564355,0.529398447054293,-1.0924925565687875,0.8699782487829384,0.00212489370869297,2.175002496740408e-05,-4.994816637946873,0.4350002482791439,-0.002174886269522669,0.4349997516544475,-9.731827176683897,0.8712709544639026,-1.1017164460805728,0.0784915785937752,0.529398447054293,-0.23553657844356748,1.734478243247723,-0.9391475558912985,0.49965344818773183,0.6090446176186797,-1.0924925565687875,0.5,0.0,0.0,1.0,0.5,-100.0,-8.3,1427.2,0.5,0.0,0.0,1.0,0.5,-100.0,-15.3,2757.1,2.499875006256591e-05,-0.00499950002499863,-4.999750012499188e-05,0.0,-0.004999750012499407,-9.99950002500416e-05,-4.999750012543713e-07,0.0,-2.4998750058569108e-05,0.004999500025036241,4.999750012590898e-05,0.0,1.1574107008934842,-357.22413750026817,6.156035741070083,0.0
