time,w0,w_self,total_neighbor_weight,trusted_neighbor_count,active_vehicle_count,mean_direct_trust,mean_generalized_trust,mean_gamma_host,mean_gamma_local_peer,mean_gamma_self,mean_neighbor_weight,weighted_neighbor_trust,self_belief,platoon_conf_mean,platoon_conf_min,platoon_conf_max,prediction_mode_count,rollback_enabled,rollback_triggered,rollback_total,rollback_active_count,rollback_active_vehicles,rollback_newly_flagged_count,rollback_newly_flagged,rollback_event_time_s,rel_meas_used_global_count,yolo_rel_meas_used_global_count,is_turning,host_steering,v2v_attack_enabled,v2v_attack_active,v2v_attack_clock_s,v2v_attack_scenario_count,v2v_attack_active_count,v2v_attack_types,v2v_attack_names,v2v_attack_data_types,v2v_attack_enable_time_s,v2v_attack_disable_time_s,v2v_attack_last_event,v2v_attack_last_event_time_s,v2v_attack_events,v2v_attack_intervals,v2v_attack_start_s,v2v_attack_end_s,vehicle_present_0,trust_0,gtrust_0,local_trust_0,global_trust_0,gamma_host_0,gamma_local_peer_0,gamma_self_0,rel_meas_used_global_0,yolo_rel_meas_used_global_0,rel_dist_meas_used_0,rel_vel_meas_used_0,y_local_distance_0,y_true_distance_0,yolo_true_rel_dist_error_0,y_local_rel_velocity_0,y_true_rel_velocity_0,yolo_true_rel_vel_error_0,yolo_rel_distance_0,yolo_rel_velocity_0,d_host_mean_0,d_local_mean_0,d_self_0,mi_veh_id_0,mi_dist_0,mi_elem_idx_0,mi_elem_val_0,v_score_0,d_score_0,a_score_0,h_score_0,b_score_0,q_factor_0,w_neighbor_0,w0_final_0,w_self_final_0,w_neighbor_sum_final_0,est_conf_0,pred_mode_0,consensus_x_0,consensus_y_0,consensus_theta_0,consensus_v_0,consensus_a_0,postpred_x_0,postpred_y_0,postpred_theta_0,postpred_v_0,postpred_a_0,ref_x_0,ref_y_0,ref_theta_0,ref_v_0,consensus_pos_err_0,postpred_pos_err_0,est_pos_err_0,consensus_vel_err_0,postpred_vel_err_0,est_vel_err_0,postpred_to_est_pos_gap_0,predsrc_0,pred_dt_0,pred_dx_0,pred_dy_0,pred_step_norm_0,pred_speed_dt_0,pred_steer_0,pred_host_steer_0,pred_theta_in_0,pred_theta_out_0,pred_v_in_0,pred_v_out_0,pred_host_v_0,est_x_0,est_y_0,est_theta_0,est_v_0,est_a_0,flag_attack_0,flag_local_0,flag_global_0,inject_attack_active_0,inject_attack_type_0,inject_attack_name_0,inject_attack_data_type_0,inject_attack_modification_0,inject_attack_fields_0,inject_attack_start_0,inject_attack_end_0,inject_attack_attacker_0,inject_attack_original_x_0,inject_attack_modified_x_0,inject_attack_delta_x_0,inject_attack_original_y_0,inject_attack_modified_y_0,inject_attack_delta_y_0,inject_attack_original_theta_0,inject_attack_modified_theta_0,inject_attack_delta_theta_0,inject_attack_original_velocity_0,inject_attack_modified_velocity_0,inject_attack_delta_velocity_0,inject_attack_original_acceleration_0,inject_attack_modified_acceleration_0,inject_attack_delta_acceleration_0,inject_attack_original_confidence_0,inject_attack_modified_confidence_0,inject_attack_delta_confidence_0,g_dist_v0_0,g_idx_v0_0,g_val_v0_0,w_neighbor_from_v0_to_0,g_dist_v1_0,g_idx_v1_0,g_val_v1_0,w_neighbor_from_v1_to_0,g_dist_v2_0,g_idx_v2_0,g_val_v2_0,w_neighbor_from_v2_to_0,vehicle_present_1,trust_1,gtrust_1,local_trust_1,global_trust_1,gamma_host_1,gamma_local_peer_1,gamma_self_1,rel_meas_used_global_1,yolo_rel_meas_used_global_1,rel_dist_meas_used_1,rel_vel_meas_used_1,y_local_distance_1,y_true_distance_1,yolo_true_rel_dist_error_1,y_local_rel_velocity_1,y_true_rel_velocity_1,yolo_true_rel_vel_error_1,yolo_rel_distance_1,yolo_rel_velocity_1,d_host_mean_1,d_local_mean_1,d_self_1,mi_veh_id_1,mi_dist_1,mi_elem_idx_1,mi_elem_val_1,v_score_1,d_score_1,a_score_1,h_score_1,b_score_1,q_factor_1,w_neighbor_1,w0_final_1,w_self_final_1,w_neighbor_sum_final_1,est_conf_1,pred_mode_1,consensus_x_1,consensus_y_1,consensus_theta_1,consensus_v_1,consensus_a_1,postpred_x_1,postpred_y_1,postpred_theta_1,postpred_v_1,postpred_a_1,ref_x_1,ref_y_1,ref_theta_1,ref_v_1,consensus_pos_err_1,postpred_pos_err_1,est_pos_err_1,consensus_vel_err_1,postpred_vel_err_1,est_vel_err_1,postpred_to_est_pos_gap_1,predsrc_1,pred_dt_1,pred_dx_1,pred_dy_1,pred_step_norm_1,pred_speed_dt_1,pred_steer_1,pred_host_steer_1,pred_theta_in_1,pred_theta_out_1,pred_v_in_1,pred_v_out_1,pred_host_v_1,est_x_1,est_y_1,est_theta_1,est_v_1,est_a_1,flag_attack_1,flag_local_1,flag_global_1,inject_attack_active_1,inject_attack_type_1,inject_attack_name_1,inject_attack_data_type_1,inject_attack_modification_1,inject_attack_fields_1,inject_attack_start_1,inject_attack_end_1,inject_attack_attacker_1,inject_attack_original_x_1,inject_attack_modified_x_1,inject_attack_delta_x_1,inject_attack_original_y_1,inject_attack_modified_y_1,inject_attack_delta_y_1,inject_attack_original_theta_1,inject_attack_modified_theta_1,inject_attack_delta_theta_1,inject_attack_original_velocity_1,inject_attack_modified_velocity_1,inject_attack_delta_velocity_1,inject_attack_original_acceleration_1,inject_attack_modified_acceleration_1,inject_attack_delta_acceleration_1,inject_attack_original_confidence_1,inject_attack_modified_confidence_1,inject_attack_delta_confidence_1,g_dist_v0_1,g_idx_v0_1,g_val_v0_1,w_neighbor_from_v0_to_1,g_dist_v1_1,g_idx_v1_1,g_val_v1_1,w_neighbor_from_v1_to_1,g_dist_v2_1,g_idx_v2_1,g_val_v2_1,w_neighbor_from_v2_to_1,vehicle_present_2,trust_2,gtrust_2,local_trust_2,global_trust_2,gamma_host_2,gamma_local_peer_2,gamma_self_2,rel_meas_used_global_2,yolo_rel_meas_used_global_2,rel_dist_meas_used_2,rel_vel_meas_used_2,y_local_distance_2,y_true_distance_2,yolo_true_rel_dist_error_2,y_local_rel_velocity_2,y_true_rel_velocity_2,yolo_true_rel_vel_error_2,yolo_rel_distance_2,yolo_rel_velocity_2,d_host_mean_2,d_local_mean_2,d_self_2,mi_veh_id_2,mi_dist_2,mi_elem_idx_2,mi_elem_val_2,v_score_2,d_score_2,a_score_2,h_score_2,b_score_2,q_factor_2,w_neighbor_2,w0_final_2,w_self_final_2,w_neighbor_sum_final_2,est_conf_2,pred_mode_2,consensus_x_2,consensus_y_2,consensus_theta_2,consensus_v_2,consensus_a_2,postpred_x_2,postpred_y_2,postpred_theta_2,postpred_v_2,postpred_a_2,ref_x_2,ref_y_2,ref_theta_2,ref_v_2,consensus_pos_err_2,postpred_pos_err_2,est_pos_err_2,consensus_vel_err_2,postpred_vel_err_2,est_vel_err_2,postpred_to_est_pos_gap_2,predsrc_2,pred_dt_2,pred_dx_2,pred_dy_2,pred_step_norm_2,pred_speed_dt_2,pred_steer_2,pred_host_steer_2,pred_theta_in_2,pred_theta_out_2,pred_v_in_2,pred_v_out_2,pred_host_v_2,est_x_2,est_y_2,est_theta_2,est_v_2,est_a_2,flag_attack_2,flag_local_2,flag_global_2,inject_attack_active_2,inject_attack_type_2,inject_attack_name_2,inject_attack_data_type_2,inject_attack_modification_2,inject_attack_fields_2,inject_attack_start_2,inject_attack_end_2,inject_attack_attacker_2,inject_attack_original_x_2,inject_attack_modified_x_2,inject_attack_delta_x_2,inject_attack_original_y_2,inject_attack_modified_y_2,inject_attack_delta_y_2,inject_attack_original_theta_2,inject_attack_modified_theta_2,inject_attack_delta_theta_2,inject_attack_original_velocity_2,inject_attack_modified_velocity_2,inject_attack_delta_velocity_2,inject_attack_original_acceleration_2,inject_attack_modified_acceleration_2,inject_attack_delta_acceleration_2,inject_attack_original_confidence_2,inject_attack_modified_confidence_2,inject_attack_delta_confidence_2,g_dist_v0_2,g_idx_v0_2,g_val_v0_2,w_neighbor_from_v0_to_2,g_dist_v1_2,g_idx_v1_2,g_val_v1_2,w_neighbor_from_v1_to_2,g_dist_v2_2,g_idx_v2_2,g_val_v2_2,w_neighbor_from_v2_to_2
0.0236297,0.4,0.2,0.39999999999999997,1,3,0.07850213756271553,0.385668091708477,0.2,0.2,0.9896644406952237,0.39999999999999997,0.07850213756271553,nan,nan,nan,nan,0,1,1,1,1,0,1,0,0.0236297,1,0,0,0.0,0,0,0.0226261,0,0,,,,nan,nan,,nan,[],[],nan,nan,1,0.07850213756271553,0.07850213756271553,1.0,0.04000000000000001,0.2,0.2,0.9896644406952237,1,0,1,0,1.79175430971983,1.79175430971983,nan,nan,nan,nan,nan,nan,0.0,0.0,0.010389342102330307,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.39999999999999997,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7922543414493437,-1.5900045236217346,-0.15216009875657824,-0.0008849069939832195,0.007455307424913066,0,0,1,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,0.07850213756271553,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1.0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6667134728757262,-0.026134921381333547,-1.060937837679373,-0.0009832299933146883,0.008283674916570073,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.0663029,0.4,0.2,0.39999999999999997,1,3,0.07363926805766263,0.3824261787051084,0.2,0.2,0.8214990655433304,0.19999999999999998,0.06877639855260972,nan,nan,nan,nan,0,1,1,2,2,0|1,1,1,0.0663029,2,0,0,0.0,0,0,0.0652982,0,0,,,,nan,nan,,nan,[],[],nan,nan,1,0.06877639855260972,0.06877639855260972,0.9780803371320662,0.04000000000000001,0.2,0.2,0.9999999999826162,1,0,1,0,1.7917481427789774,1.7917481427789774,nan,nan,nan,nan,nan,nan,0.0,0.0,1.7383761143539513e-11,-1.0,-1.0,-1.0,-1.0,1.0,0.9998463088492128,0.9998841246986389,0.8629179790011994,1.0,1.0,0.39999999999999997,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7925762494839652,-1.590236282418829,-0.15216009875657824,-0.00017311975755335447,0.00557889268088535,0,0,1,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.07850213756271553,0.07850213756271553,1.0,0.04000000000000001,0.2,0.2,0.6429981311040446,1,0,1,0,0.8497950591627739,0.8497950591627739,nan,nan,nan,nan,nan,nan,0.0,0.0,0.4416134612743332,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.2520854173303317,-0.7680316800398121,-0.7266772059618063,-8.462905815503253e-05,0.0048333619383940435,0,0,1,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1.0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6667102244614007,-0.02614073659076692,-1.0611639586164006,-9.403228683892503e-05,0.00537040215377116,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1107933,0.4,0.2,0.39999999999999997,1,3,0.06341240947620967,0.37560827298413973,0.2,0.2,0.9999999968742169,0.19999999999999998,0.058048420399809626,nan,nan,nan,nan,0,1,0,2,2,0|1,0,,0.1107933,2,0,0,0.0,0,0,0.109785,0,0,,,,nan,nan,,nan,[],[],nan,nan,1,0.058048420399809626,0.058048420399809626,0.979155467928594,0.04000000000000001,0.2,0.2,0.999999998822216,1,0,1,0,1.791746453498342,1.791746453498342,nan,nan,nan,nan,nan,nan,0.0,0.0,1.1777839985172162e-09,-1.0,-1.0,-1.0,-1.0,1.0,0.9999873270986158,0.99997079137378,0.8690225522297772,1.0,1.0,0.39999999999999997,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.7930440336907388,-1.5904939313180966,-0.15189275793875545,-0.0005228993320586102,0.0019477127534765614,0,0,1,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,0.06877639855260972,0.06877639855260972,0.9919131555843449,0.04000000000000001,0.2,0.2,0.9999999949262178,1,0,1,0,0.8498016780945552,0.8498016780945552,nan,nan,nan,nan,nan,nan,0.0,0.0,5.073782162553645e-09,-1.0,-1.0,-1.0,-1.0,1.0,0.9999474741119253,0.9999218218997703,0.9474479750082183,1.0,1.0,0.0,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.2522961383508453,-0.7681735110269255,-0.7260730727596152,-0.0004341292320692106,0.0017899994800219074,0,0,1,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1.0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6667107515349087,-0.026139789566902435,-1.0614602965503068,-0.000594031534258169,0.0019048881114428848,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1520034,0.4,0.2,0.39999999999999997,1,3,0.07975378234555282,0.3865025215637019,0.49799843286838474,0.5999999998902925,0.9999999953492347,0.19999999999999998,0.10145914429129602,nan,nan,nan,nan,0,1,0,2,2,0|1,0,,0.1520034,2,0,0,0.0,0,0,0.1514999,0,0,,,,nan,nan,,nan,[],[],nan,nan,1,0.10145914429129602,0.10145914429129602,0.9790992026485934,0.7959968655621158,0.7959968657367695,0.999999999780585,0.9999999985990454,1,0,1,0,1.7917441786693151,1.7917441786693151,nan,nan,nan,nan,nan,nan,0.22816003066212723,2.1941507252827148e-10,1.400954626457914e-09,2.0,0.42800081793843275,1.0,0.3591687018109584,1.0,0.9999093734342638,0.9999810464816127,0.8687710848789809,1.0,1.0,0.39999999999999997,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.5824484616422485,-1.4119400493100243,-0.15178969947881313,-0.0004707257781987219,0.0014320024482053805,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028319243385821723,1.0,0.027121876404696404,nan,0.42800081793843275,1.0,0.3591687018109584,nan,1,0.058048420399809626,0.058048420399809626,0.9916255956695721,0.04000000000000001,0.2,0.2,0.999999992099424,1,0,1,0,0.849805509677872,0.849805509677872,nan,nan,nan,nan,nan,nan,0.0,0.0,7.900575943373721e-09,-1.0,-1.0,-1.0,-1.0,1.0,0.9999284927363712,0.9998871918433,0.9456750352773359,1.0,1.0,0.0,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.2520092667475506,-0.7680039267469557,-0.7255404286998024,-0.0008150860596531879,0.0023000145381942808,0,0,1,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,nan,1.0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6667130952265552,-0.02613559923701223,-1.0610668493414992,-0.0009956995380668093,0.00270393914977783,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.1954072,0.4,0.2,0.39999999999999997,1,3,0.13363100017258106,0.42242066678172074,0.7855947598004722,0.9787177456837386,0.9996689459369384,0.19999999999999998,0.16580285605386608,nan,nan,nan,nan,0,1,0,2,2,0|1,0,,0.1954072,2,0,0,0.0,0,0,0.1954072,0,0,,,,nan,nan,,nan,[],[],nan,nan,1,0.16580285605386608,0.16580285605386608,0.9792205812969609,0.7959876290950156,0.7959876291526823,0.9999999999275533,0.999337901292289,1,0,1,0,1.7917364614266804,1.7917364614266804,nan,nan,nan,nan,nan,nan,0.22817163452399533,7.244671702707956e-11,0.0006623179918575308,2.0,0.42799838920976135,1.0,0.35916544414852486,1.0,0.9999927303906881,0.9999909904817988,0.8693840638208823,1.0,1.0,0.39999999999999997,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.4560964261887962,-1.3048069119340266,-0.15161637576659623,-0.0007670305286234047,0.002337418888368117,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283448798382293,1.0,0.02716138745179034,nan,0.42799838920976135,1.0,0.35916544414852486,nan,1,0.10145914429129602,0.10145914429129602,0.990244410790212,0.7422058029464901,0.7752018904482623,0.9574354914399239,0.9999999905815878,1,0,1,0,0.8497853658740546,0.8497853658740546,nan,nan,nan,nan,nan,nan,0.2546317797498051,0.04349693206123123,9.418412135474047e-09,0.0,0.31610949173410513,1.0,0.23100188259339996,1.0,0.9998627503073408,0.9998956196632617,0.9370026389988887,1.0,1.0,0.0,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1712329721932289,-0.7051342178345037,-0.7257087989573036,-0.0005055039616031062,0.0015404530379209181,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.31610949173410513,1.0,0.23100188259339996,nan,nan,nan,nan,nan,0.19315406776550506,0.0,0.18000939353887802,nan,1,nan,1.0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.666710950366649,-0.026139442878072655,-1.0605643978634847,-0.00034132775273165456,0.0027367693860042004,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
0.229298,0.4,0.2,0.39999999999999997,1,3,0.20093384815646825,0.4672892321043121,0.8046226872948216,0.9787205126313547,0.9996621480371055,0.19999999999999998,0.23606484025907046,nan,nan,nan,nan,0,1,0,2,2,0|1,0,,0.229298,2,0,0,0.0,0,0,0.229298,0,0,,,,nan,nan,,nan,[],[],nan,nan,1,0.23606484025907046,0.23606484025907046,0.9785326530920526,0.7896616638421148,0.789661663957183,0.9999999998542817,0.9993772723150758,1,0,1,0,1.7917112525663803,1.7917112525663803,nan,nan,nan,nan,nan,nan,0.2361506987282664,1.4571832423355448e-10,0.0006229216603424266,2.0,0.4279940397863629,1.0,0.3591555525932497,1.0,0.9999965523693451,0.999999115175411,0.8653089519368761,1.0,1.0,0.39999999999999997,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-0.38030327443814055,-1.240524270063183,-0.15155919984924163,-0.0018270492100859298,0.005569288883954496,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.04430735767016993,1.0,0.04379088576101725,nan,0.4279940397863629,1.0,0.3591555525932497,nan,1,0.16580285605386608,0.16580285605386608,0.9914104258896533,0.7847030683159868,0.8195837106324602,0.9574410254084278,0.9999470237591354,1,0,1,0,0.8497683941229337,0.8497683941229337,nan,nan,nan,nan,nan,nan,0.19895873759227733,0.04349115208695585,5.297764415524914e-05,0.0,0.20494722977856633,1.0,0.16392132357539335,1.0,0.9999871158143483,0.9999557188320495,0.9441693623754593,1.0,1.0,0.0,0.4,0.6,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.1227690002126525,-0.6674107973101486,-0.7254359433373373,-0.0005635795638897912,0.001717927127013572,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.20494722977856633,1.0,0.16392132357539335,nan,nan,nan,nan,nan,0.1929702454059883,0.0,0.18000548042864603,nan,1,nan,1.0,nan,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-1.6667044286509884,-0.026151113803702962,-1.0610260574598227,0.001914617404464654,0.0020038156033695357,0,0,0,0,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
